everyDayHour,"avg(cpu)"
"07/11/19_18","41.27167608286253"
"07/11/19_19","41.84559259259259"
"07/11/19_20","39.54168518518519"
"07/11/19_21","36.49516666666666"
"07/11/19_22","28.18"
"07/11/19_23","27.57014814814815"
"07/12/19_00","28.827703703703705"
"07/12/19_01","27.66112962962963"
"07/12/19_02","28.29207407407407"
"07/12/19_03","30.307499999999997"
"07/12/19_04","32.96825925925926"
"07/12/19_05","39.27081481481481"
"07/12/19_06","42.042685185185185"
"07/12/19_07","42.888351851851844"
"07/12/19_08","47.90975925925927"
"07/12/19_09","48.26585185185186"
"07/12/19_10","46.239000000000004"
"07/12/19_11","45.629114877589465"
"07/12/19_12","46.348277777777774"
"07/12/19_13","47.6187037037037"
"07/12/19_14","48.07909259259259"
"07/12/19_15","49.16033333333333"
"07/12/19_16","46.46785185185185"
"07/12/19_17","43.32183333333334"
"07/12/19_18","41.02181481481481"
"07/12/19_19","39.98912962962963"
"07/12/19_20","39.559777777777775"
"07/12/19_21","37.71557407407408"
"07/12/19_22","37.47375925925926"
"07/12/19_23","37.6782962962963"
"07/13/19_00","29.45548148148148"
"07/13/19_01","27.086629629629627"
"07/13/19_02","21.55887037037037"
"07/13/19_03","2.580333333333333"
"07/13/19_04","1.314685185185185"
"07/13/19_05","1.4637592592592594"
"07/13/19_06","1.5263148148148147"
"07/13/19_07","1.1398703703703703"
"07/13/19_08","1.635592592592593"
"07/13/19_09","1.1713148148148147"
"07/13/19_10","1.1739074074074074"
"07/13/19_11","1.2431826741996232"
"07/13/19_12","4.376685185185185"
"07/13/19_13","2.297574074074074"
"07/13/19_14","1.630648148148148"
"07/13/19_15","2.38337037037037"
"07/13/19_16","1.343074074074074"
"07/13/19_17","2.212462962962963"
"07/13/19_18","1.4213518518518518"
"07/13/19_19","1.6613333333333333"
"07/13/19_20","0.7186296296296296"
"07/13/19_21","1.4705925925925925"
"07/13/19_22","1.2945925925925927"
"07/13/19_23","0.9588703703703703"
"07/14/19_00","0.6560185185185186"
"07/14/19_01","1.1868148148148148"
"07/14/19_02","0.7768518518518519"
"07/14/19_03","1.4574629629629627"
"07/14/19_04","0.9442777777777778"
"07/14/19_05","1.0307592592592594"
"07/14/19_06","1.8873703703703706"
"07/14/19_07","1.5467592592592592"
"07/14/19_08","0.48112962962962963"
"07/14/19_09","2.0070740740740742"
"07/14/19_10","2.067925925925926"
"07/14/19_11","2.3552592592592596"
"07/14/19_12","1.1716851851851853"
"07/14/19_13","1.7830925925925927"
"07/14/19_14","4.662184557438795"
"07/14/19_15","15.914240740740741"
"07/14/19_16","14.29012962962963"
"07/14/19_17","13.958"
"07/14/19_18","14.650944444444445"
"07/14/19_19","14.962407407407408"
"07/14/19_20","14.485759259259261"
"07/14/19_21","14.745759259259257"
"07/14/19_22","15.565203703703702"
"07/14/19_23","14.430814814814816"
"07/15/19_00","16.125537037037038"
"07/15/19_01","16.692759259259258"
"07/15/19_02","16.62640740740741"
"07/15/19_03","15.486814814814814"
"07/15/19_04","15.94735185185185"
"07/15/19_05","16.469555555555555"
"07/15/19_06","16.519203703703706"
"07/15/19_07","17.234907407407405"
"07/15/19_08","22.812759259259263"
"07/15/19_09","24.040814814814812"
"07/15/19_10","24.90496296296296"
"07/15/19_11","21.409166666666668"
"07/15/19_12","22.867462962962964"
"07/15/19_13","24.05292592592593"
"07/15/19_14","24.996101694915254"
"07/15/19_15","25.374574074074072"
"07/15/19_16","26.431574074074074"
"07/15/19_17","18.365166666666664"
"07/15/19_18","17.844703703703704"
"07/15/19_19","16.36735185185185"
"07/15/19_20","16.765129629629634"
"07/15/19_21","15.263222222222222"
"07/15/19_22","15.270203703703704"
"07/15/19_23","15.480537037037037"
"07/16/19_00","11.025962962962964"
"07/16/19_01","15.121851851851854"
"07/16/19_02","16.2955"
"07/16/19_03","16.722037037037037"
"07/16/19_04","16.43551851851852"
"07/16/19_05","18.12037037037037"
"07/16/19_06","17.41940740740741"
"07/16/19_07","18.785166666666665"
"07/16/19_08","20.86442592592593"
"07/16/19_09","33.735018518518515"
"07/16/19_10","36.39816666666666"
"07/16/19_11","35.476444444444446"
"07/16/19_12","36.825796296296296"
"07/16/19_13","37.35696296296296"
"07/16/19_14","37.79983333333333"
"07/16/19_15","35.913481481481476"
"07/16/19_16","33.79111111111111"
"07/16/19_17","32.92762962962963"
"07/16/19_18","28.853444444444442"
"07/16/19_19","28.693944444444444"
"07/16/19_20","28.401074074074074"
"07/16/19_21","28.863166666666668"
"07/16/19_22","27.759133709981167"
"07/16/19_23","30.064277777777775"
"07/17/19_00","28.29855555555556"
"07/17/19_01","27.88533333333333"
"07/17/19_02","27.911"
"07/17/19_03","28.980518518518526"
"07/17/19_04","29.50874074074074"
"07/17/19_05","27.455166666666667"
"07/17/19_06","28.029744990892528"
"07/17/19_07","32.16694444444444"
"07/17/19_08","33.04709259259259"
"07/17/19_09","37.15261111111111"
"07/17/19_10","37.743314500941615"
"07/17/19_11","39.05512962962963"
"07/17/19_12","37.04551851851851"
"07/17/19_13","34.2849074074074"
"07/17/19_14","35.69427777777778"
"07/17/19_15","33.06087037037037"
"07/17/19_16","28.533518518518516"
"07/17/19_17","32.42955555555555"
"07/17/19_18","30.32412962962963"
"07/17/19_19","28.497537037037034"
"07/17/19_20","30.326240740740744"
"07/17/19_21","28.10092592592592"
"07/17/19_22","28.046537037037037"
"07/17/19_23","29.177592592592596"
"07/18/19_00","28.567907407407407"
"07/18/19_01","28.965203703703704"
"07/18/19_02","27.916944444444443"
"07/18/19_03","27.01638888888889"
"07/18/19_04","27.679962962962964"
"07/18/19_05","27.301185185185187"
"07/18/19_06","28.852851851851852"
"07/18/19_07","30.985314814814814"
"07/18/19_08","33.443092592592585"
"07/18/19_09","34.78118644067797"
"07/18/19_10","38.32324074074074"
"07/18/19_11","35.62845173041894"
"07/18/19_12","33.39672222222222"
"07/18/19_13","34.5340925925926"
"07/18/19_14","36.373333333333335"
"07/18/19_15","38.098611111111104"
"07/18/19_16","35.926537037037036"
"07/18/19_17","33.73755555555555"
"07/18/19_18","30.504037037037037"
"07/18/19_19","29.056949152542373"
"07/18/19_20","30.336629629629627"
"07/18/19_21","28.929870370370374"
"07/18/19_22","28.513907407407412"
"07/18/19_23","27.930037037037035"
"07/19/19_00","28.125111111111114"
"07/19/19_01","26.637185185185185"
"07/19/19_02","27.507666666666665"
"07/19/19_03","27.507740740740743"
"07/19/19_04","27.70825925925926"
"07/19/19_05","28.700327868852458"
"07/19/19_06","28.662666666666667"
"07/19/19_07","31.022275985663082"
"07/19/19_08","33.25562962962963"
"07/19/19_09","38.084999999999994"
"07/19/19_10","38.031925925925925"
"07/19/19_11","35.5695925925926"
"07/19/19_12","34.48196296296297"
"07/19/19_13","37.17218518518519"
"07/19/19_14","37.20851851851852"
"07/19/19_15","36.183574074074066"
"07/19/19_16","35.2395"
"07/19/19_17","30.895722222222226"
"07/19/19_18","28.088407407407406"
"07/19/19_19","28.110537037037034"
"07/19/19_20","27.340240740740743"
"07/19/19_21","26.609370370370367"
"07/19/19_22","26.78322222222222"
"07/19/19_23","26.615166666666664"
"07/20/19_00","27.661814814814818"
"07/20/19_01","27.105185185185185"
"07/20/19_02","26.816925925925926"
"07/20/19_03","8.671574074074073"
"07/20/19_04","1.966907407407407"
"07/20/19_05","1.0448333333333335"
"07/20/19_06","1.4350370370370367"
"07/20/19_07","1.494915254237288"
"07/20/19_08","3.169462962962963"
"07/20/19_09","2.25"
"07/20/19_10","2.6101111111111113"
"07/20/19_11","2.3022222222222224"
"07/20/19_12","1.4937777777777779"
"07/20/19_13","1.7050555555555555"
"07/20/19_14","1.7342777777777778"
"07/20/19_15","1.0467222222222223"
"07/20/19_16","1.5762222222222224"
"07/20/19_17","1.380388888888889"
"07/20/19_18","0.9651481481481481"
"07/20/19_19","0.8670925925925926"
"07/20/19_20","1.6906851851851852"
"07/20/19_21","1.544111111111111"
"07/20/19_22","1.093611111111111"
"07/20/19_23","1.3278333333333332"
"07/21/19_00","0.8560740740740741"
"07/21/19_01","0.8831851851851851"
"07/21/19_02","0.950148148148148"
"07/21/19_03","0.9975925925925927"
"07/21/19_04","1.1185925925925928"
"07/21/19_05","0.5523518518518519"
"07/21/19_06","0.4325555555555556"
"07/21/19_07","2.210722222222222"
"07/21/19_08","1.073"
"07/21/19_09","2.084086629001883"
"07/21/19_10","2.2415555555555557"
"07/21/19_11","2.0533148148148146"
"07/21/19_12","2.6238148148148146"
"07/21/19_13","1.8117592592592593"
"07/21/19_14","1.088296296296296"
"07/21/19_15","2.4053333333333335"
"07/21/19_16","2.4559259259259254"
"07/21/19_17","1.7247777777777775"
"07/21/19_18","3.888888888888889"
"07/21/19_19","1.1304814814814816"
"07/21/19_20","1.913888888888889"
"07/21/19_21","1.9426666666666665"
"07/21/19_22","3.459222222222222"
"07/21/19_23","3.6268148148148147"
"07/22/19_00","2.3764074074074073"
"07/22/19_01","2.299740740740741"
"07/22/19_02","3.003166666666666"
"07/22/19_03","3.4675"
"07/22/19_04","5.358185185185186"
"07/22/19_05","8.252796296296296"
"07/22/19_06","11.283259259259259"
"07/22/19_07","18.20737037037037"
"07/22/19_08","21.037685185185182"
"07/22/19_09","25.445277777777775"
"07/22/19_10","28.37670433145009"
"07/22/19_11","29.14492592592592"
"07/22/19_12","29.511796296296296"
"07/22/19_13","26.996166666666667"
"07/22/19_14","24.832814814814814"
"07/22/19_15","25.23188888888889"
"07/22/19_16","26.078944444444442"
"07/22/19_17","22.86101851851852"
"07/22/19_18","17.611018518518517"
"07/22/19_19","17.304185185185187"
"07/22/19_20","15.879055555555556"
"07/22/19_21","17.043944444444442"
"07/22/19_22","15.247537037037038"
"07/22/19_23","16.194499999999998"
"07/23/19_00","16.53346296296296"
"07/23/19_01","15.77324074074074"
"07/23/19_02","16.804018518518518"
"07/23/19_03","16.53227777777778"
"07/23/19_04","17.00453703703704"
"07/23/19_05","16.766296296296296"
"07/23/19_06","17.539018518518517"
"07/23/19_07","18.84411111111111"
"07/23/19_08","23.302518518518518"
"07/23/19_09","24.488493408662897"
"07/23/19_10","25.64887037037037"
"07/23/19_11","18.585222222222225"
"07/23/19_12","23.705092592592592"
"07/23/19_13","22.324277777777777"
"07/23/19_14","24.3325"
"07/23/19_15","23.24546296296296"
"07/23/19_16","21.886314814814813"
"07/23/19_17","18.97540740740741"
"07/23/19_18","19.898907407407407"
"07/23/19_19","18.891740740740744"
"07/23/19_20","15.904685185185187"
"07/23/19_21","16.145314814814814"
"07/23/19_22","15.095629629629629"
"07/23/19_23","16.543481481481482"
"07/24/19_00","15.73161111111111"
"07/24/19_01","15.119481481481483"
"07/24/19_02","14.767055555555556"
"07/24/19_03","16.964740740740744"
"07/24/19_04","16.532925925925923"
"07/24/19_05","16.4802962962963"
"07/24/19_06","17.186851851851856"
"07/24/19_07","20.58855555555556"
"07/24/19_08","23.307314814814816"
"07/24/19_09","26.046166666666668"
"07/24/19_10","26.20305084745762"
"07/24/19_11","32.26172222222222"
"07/24/19_12","41.85501851851852"
"07/24/19_13","37.73631481481481"
"07/24/19_14","39.48385185185185"
"07/24/19_15","36.940925925925924"
"07/24/19_16","37.80068518518519"
"07/24/19_17","34.36724074074073"
"07/24/19_18","32.8657962962963"
"07/24/19_19","29.675222222222224"
"07/24/19_20","22.872370370370366"
"07/24/19_21","22.232018518518515"
"07/24/19_22","28.321"
"07/24/19_23","26.717111111111112"
"07/25/19_00","28.391518518518517"
"07/25/19_01","27.470185185185187"
"07/25/19_02","27.542425925925926"
"07/25/19_03","29.45327777777778"
"07/25/19_04","29.654259259259263"
"07/25/19_05","28.886907407407406"
"07/25/19_06","27.926333333333332"
"07/25/19_07","28.769111111111112"
"07/25/19_08","27.423351851851848"
"07/25/19_09","39.19197740112995"
"07/25/19_10","35.842592592592595"
"07/25/19_11","34.42114814814814"
"07/25/19_12","38.894111111111116"
"07/25/19_13","36.22255555555556"
"07/25/19_14","36.20820370370371"
"07/25/19_15","39.341425925925925"
"07/25/19_16","39.396018518518524"
"07/25/19_17","29.238092592592587"
"07/25/19_18","30.91581481481481"
"07/25/19_19","29.590944444444446"
"07/25/19_20","27.098981481481484"
"07/25/19_21","26.842925925925925"
"07/25/19_22","27.52303703703704"
"07/25/19_23","29.17424074074074"
"07/26/19_00","29.272314814814816"
"07/26/19_01","28.037888888888883"
"07/26/19_02","28.179148148148148"
"07/26/19_03","28.480166666666666"
"07/26/19_04","27.860666666666667"
"07/26/19_05","32.22053703703704"
"07/26/19_06","31.141925925925925"
"07/26/19_07","33.75261111111111"
"07/26/19_08","33.141525423728815"
"07/26/19_09","36.283611111111114"
"07/26/19_10","35.28672222222222"
"07/26/19_11","35.4982037037037"
"07/26/19_12","36.719796296296295"
"07/26/19_13","35.086629629629634"
"07/26/19_14","33.652277777777776"
"07/26/19_15","33.74538888888889"
"07/26/19_16","32.30848148148148"
"07/26/19_17","29.539037037037037"
"07/26/19_18","28.689000000000004"
"07/26/19_19","27.65351851851852"
"07/26/19_20","27.094185185185182"
"07/26/19_21","27.677537037037034"
"07/26/19_22","26.372907407407407"
"07/26/19_23","26.39488888888889"
"07/27/19_00","26.32274074074074"
"07/27/19_01","25.844925925925928"
"07/27/19_02","9.848685185185184"
"07/27/19_03","1.362074074074074"
"07/27/19_04","1.453037037037037"
"07/27/19_05","1.3847407407407408"
"07/27/19_06","1.2613518518518516"
"07/27/19_07","1.358111111111111"
"07/27/19_08","2.6534839924670433"
"07/27/19_09","2.2764814814814813"
"07/27/19_10","2.0489814814814817"
"07/27/19_11","2.8944999999999994"
"07/27/19_12","2.655944444444444"
"07/27/19_13","1.1455"
"07/27/19_14","1.6486296296296297"
"07/27/19_15","1.1156111111111113"
"07/27/19_16","1.5018148148148147"
"07/27/19_17","0.9141481481481482"
"07/27/19_18","2.013851851851852"
"07/27/19_19","1.3433703703703705"
"07/27/19_20","0.9400185185185186"
"07/27/19_21","1.116962962962963"
"07/27/19_22","1.5000185185185186"
"07/27/19_23","0.7682407407407408"
"07/28/19_00","0.6620185185185186"
"07/28/19_01","0.8824444444444444"
"07/28/19_02","1.2127962962962962"
"07/28/19_03","1.6975740740740741"
"07/28/19_04","1.6300185185185185"
"07/28/19_05","1.2079259259259258"
"07/28/19_06","0.8598333333333334"
"07/28/19_07","0.6583518518518519"
"07/28/19_08","1.2345925925925925"
"07/28/19_09","1.6148333333333333"
"07/28/19_10","1.1476481481481482"
"07/28/19_11","2.1525800376647832"
"07/28/19_12","2.0427407407407405"
"07/28/19_13","1.5811111111111111"
"07/28/19_14","1.8537962962962964"
"07/28/19_15","2.0753888888888885"
"07/28/19_16","2.3631481481481478"
"07/28/19_17","2.8036481481481483"
"07/28/19_18","1.528574074074074"
"07/28/19_19","1.843185185185185"
"07/28/19_20","2.8998888888888885"
"07/28/19_21","1.6232777777777778"
"07/28/19_22","2.686240740740741"
"07/28/19_23","2.2831296296296295"
"07/29/19_00","2.3699814814814815"
"07/29/19_01","1.9906851851851852"
"07/29/19_02","2.9930370370370376"
"07/29/19_03","3.1450925925925923"
"07/29/19_04","3.0173888888888887"
"07/29/19_05","4.766907407407408"
"07/29/19_06","5.686574074074074"
"07/29/19_07","6.823148148148148"
"07/29/19_08","10.294648148148148"
"07/29/19_09","12.160407407407408"
"07/29/19_10","12.592814814814817"
"07/29/19_11","10.952814814814815"
"07/29/19_12","11.362711864406778"
"07/29/19_13","11.123222222222223"
"07/29/19_14","11.601722222222223"
"07/29/19_15","13.751333333333331"
"07/29/19_16","10.157074074074075"
"07/29/19_17","7.563851851851851"
"07/29/19_18","5.950111111111111"
"07/29/19_19","3.316611111111111"
"07/29/19_20","3.170611111111111"
"07/29/19_21","2.6678703703703706"
"07/29/19_22","2.806185185185185"
"07/29/19_23","3.5315370370370376"
"07/30/19_00","1.8169444444444447"
"07/30/19_01","2.3809629629629625"
"07/30/19_02","1.7648703703703703"
"07/30/19_03","2.5432037037037034"
"07/30/19_04","2.9562222222222223"
"07/30/19_05","4.88112962962963"
"07/30/19_06","3.480518518518519"
"07/30/19_07","5.420759259259259"
"07/30/19_08","7.485296296296296"
"07/30/19_09","11.53512962962963"
"07/30/19_10","11.62038888888889"
"07/30/19_11","13.109777777777778"
"07/30/19_12","13.63025925925926"
"07/30/19_13","10.876195856873823"
"07/30/19_14","12.954925925925922"
"07/30/19_15","12.157796296296299"
"07/30/19_16","9.665462962962964"
"07/30/19_17","9.097037037037037"
"07/30/19_18","5.234537037037037"
"07/30/19_19","5.104351851851852"
"07/30/19_20","2.3250925925925925"
"07/30/19_21","2.712611111111111"
"07/30/19_22","1.6620000000000001"
"07/30/19_23","2.4577037037037033"
"07/31/19_00","2.9507037037037036"
"07/31/19_01","3.0905185185185187"
"07/31/19_02","3.2158703703703706"
"07/31/19_03","3.2654259259259257"
"07/31/19_04","2.887203703703704"
"07/31/19_05","3.125666666666667"
"07/31/19_06","3.9923518518518515"
"07/31/19_07","5.823"
"07/31/19_08","9.371518518518517"
"07/31/19_09","8.955851851851854"
"07/31/19_10","10.981259259259257"
"07/31/19_11","12.204759259259259"
"07/31/19_12","12.180185185185186"
"07/31/19_13","12.826425925925925"
"07/31/19_14","12.610703703703704"
"07/31/19_15","13.554783427495291"
"07/31/19_16","13.660592592592593"
"07/31/19_17","8.037092592592591"
"07/31/19_18","6.940796296296296"
"07/31/19_19","5.160444444444444"
"07/31/19_20","3.6828148148148143"
"07/31/19_21","1.8474444444444442"
"07/31/19_22","3.3701296296296293"
"07/31/19_23","1.4860925925925925"
"08/01/19_00","2.5352407407407407"
"08/01/19_01","3.3075925925925924"
"08/01/19_02","3.6726851851851854"
"08/01/19_03","3.381092592592593"
"08/01/19_04","4.470074074074074"
"08/01/19_05","3.8606481481481483"
"08/01/19_06","3.690351851851852"
"08/01/19_07","4.640518518518519"
"08/01/19_08","9.309870370370371"
"08/01/19_09","8.394425925925928"
"08/01/19_10","10.565592592592592"
"08/01/19_11","11.098888888888888"
"08/01/19_12","9.353166666666667"
"08/01/19_13","10.148277777777777"
"08/01/19_14","9.694925925925926"
"08/01/19_15","10.056685185185184"
"08/01/19_16","35.73578154425612"
"08/01/19_17","37.27594444444444"
"08/01/19_18","13.34625925925926"
"08/01/19_19","6.4837592592592594"
"08/01/19_20","3.2423888888888897"
"08/01/19_21","2.5119444444444445"
"08/01/19_22","4.208444444444444"
"08/01/19_23","2.0350740740740743"
"08/02/19_00","3.2451296296296297"
"08/02/19_01","1.7972407407407407"
"08/02/19_02","5.156277777777778"
"08/02/19_03","2.7249629629629633"
"08/02/19_04","2.584203703703704"
"08/02/19_05","2.0927962962962963"
"08/02/19_06","3.595814814814815"
"08/02/19_07","4.5285925925925925"
"08/02/19_08","7.547388888888888"
"08/02/19_09","9.246203703703703"
"08/02/19_10","10.419833333333335"
"08/02/19_11","9.844574074074073"
"08/02/19_12","9.337722222222224"
"08/02/19_13","10.785203703703704"
"08/02/19_14","9.977814814814813"
"08/02/19_15","8.482296296296296"
"08/02/19_16","8.708370370370371"
"08/02/19_17","7.034745762711864"
"08/02/19_18","5.244074074074074"
"08/02/19_19","3.5895555555555556"
"08/02/19_20","2.712740740740741"
"08/02/19_21","1.2225370370370372"
"08/02/19_22","1.803148148148148"
"08/02/19_23","2.033703703703704"
"08/03/19_00","1.4491296296296297"
"08/03/19_01","1.7289074074074071"
"08/03/19_02","0.7146666666666667"
"08/03/19_03","1.1187222222222222"
"08/03/19_04","1.7321851851851853"
"08/03/19_05","1.9091481481481478"
"08/03/19_06","0.908074074074074"
"08/03/19_07","1.6538148148148148"
"08/03/19_08","1.626574074074074"
"08/03/19_09","4.097740740740741"
"08/03/19_10","2.9965740740740743"
"08/03/19_11","2.387592592592592"
"08/03/19_12","1.6485"
"08/03/19_13","1.418537037037037"
"08/03/19_14","0.9567222222222223"
"08/03/19_15","1.8763333333333334"
"08/03/19_16","2.033240740740741"
"08/03/19_17","1.4692962962962963"
"08/03/19_18","1.8286064030131828"
"08/03/19_19","1.8627222222222222"
"08/03/19_20","2.3314074074074074"
"08/03/19_21","1.224185185185185"
"08/03/19_22","0.767425925925926"
"08/03/19_23","1.265814814814815"
"08/04/19_00","1.6276296296296298"
"08/04/19_01","1.1732592592592592"
"08/04/19_02","0.7194814814814815"
"08/04/19_03","1.712814814814815"
"08/04/19_04","2.003185185185185"
"08/04/19_05","1.4860555555555555"
"08/04/19_06","1.5987962962962963"
"08/04/19_07","1.2675370370370371"
"08/04/19_08","1.3166296296296296"
"08/04/19_09","1.495259259259259"
"08/04/19_10","1.4385555555555554"
"08/04/19_11","1.688962962962963"
"08/04/19_12","3.4291851851851853"
"08/04/19_13","1.0796111111111113"
"08/04/19_14","1.766814814814815"
"08/04/19_15","2.262462962962963"
"08/04/19_16","1.6796111111111112"
"08/04/19_17","1.685685185185185"
"08/04/19_18","2.223425925925926"
"08/04/19_19","2.1808703703703705"
"08/04/19_20","2.468681732580038"
"08/04/19_21","2.3764999999999996"
"08/04/19_22","2.3651851851851853"
"08/04/19_23","2.338592592592593"
"08/05/19_00","2.9393148148148143"
"08/05/19_01","3.0724814814814816"
"08/05/19_02","2.936240740740741"
"08/05/19_03","2.6391666666666667"
"08/05/19_04","2.451277777777778"
"08/05/19_05","4.276722222222223"
"08/05/19_06","4.169333333333334"
"08/05/19_07","7.166074074074075"
"08/05/19_08","13.389648148148147"
"08/05/19_09","16.19948148148148"
"08/05/19_10","17.169407407407405"
"08/05/19_11","25.278185185185183"
"08/05/19_12","16.982944444444442"
"08/05/19_13","13.478388888888887"
"08/05/19_14","11.211500000000001"
"08/05/19_15","13.534796296296298"
"08/05/19_16","13.11811111111111"
"08/05/19_17","5.94825925925926"
"08/05/19_18","6.276796296296297"
"08/05/19_19","2.521962962962963"
"08/05/19_20","3.8693973634651604"
"08/05/19_21","3.583111111111111"
"08/05/19_22","4.205185185185186"
"08/05/19_23","2.0300555555555553"
"08/06/19_00","2.0901481481481476"
"08/06/19_01","2.145648148148148"
"08/06/19_02","3.0860185185185185"
"08/06/19_03","2.5893333333333333"
"08/06/19_04","2.0988333333333338"
"08/06/19_05","3.318407407407407"
"08/06/19_06","4.442851851851851"
"08/06/19_07","4.896629629629629"
"08/06/19_08","8.727944444444447"
"08/06/19_09","9.998425925925927"
"08/06/19_10","16.770407407407404"
"08/06/19_11","21.034222222222226"
"08/06/19_12","21.110444444444443"
"08/06/19_13","16.983333333333334"
"08/06/19_14","13.150000000000002"
"08/06/19_15","11.350574074074075"
"08/06/19_16","12.711388888888889"
"08/06/19_17","9.326611111111113"
"08/06/19_18","5.770444444444445"
"08/06/19_19","2.601481481481481"
"08/06/19_20","3.357074074074074"
"08/06/19_21","3.453182674199624"
"08/06/19_22","3.236518518518518"
"08/06/19_23","3.6799074074074074"
"08/07/19_00","2.9947222222222223"
"08/07/19_01","2.5925925925925926"
"08/07/19_02","2.6192407407407403"
"08/07/19_03","3.150685185185185"
"08/07/19_04","2.220740740740741"
"08/07/19_05","3.140296296296296"
"08/07/19_06","2.6098148148148153"
"08/07/19_07","5.094907407407407"
"08/07/19_08","6.934407407407408"
"08/07/19_09","10.579222222222224"
"08/07/19_10","9.428074074074074"
"08/07/19_11","12.675759259259259"
"08/07/19_12","15.608333333333333"
"08/07/19_13","13.28438888888889"
"08/07/19_14","9.715796296296295"
"08/07/19_15","10.609037037037037"
"08/07/19_16","10.02288888888889"
"08/07/19_17","10.706259259259259"
"08/07/19_18","4.909351851851851"
"08/07/19_19","4.9763518518518515"
"08/07/19_20","4.001833333333334"
"08/07/19_21","2.8434999999999997"
"08/07/19_22","3.3490018832391715"
"08/07/19_23","3.882666666666667"
"08/08/19_00","3.403814814814815"
"08/08/19_01","2.771"
"08/08/19_02","7.140407407407408"
"08/08/19_03","12.446092592592592"
"08/08/19_04","3.7963703703703704"
"08/08/19_05","3.0687037037037035"
"08/08/19_06","3.889555555555556"
"08/08/19_07","4.995796296296295"
"08/08/19_08","17.682148148148148"
"08/08/19_09","18.66588888888889"
"08/08/19_10","24.96198148148148"
"08/08/19_11","23.23494444444444"
"08/08/19_12","22.441537037037033"
"08/08/19_13","22.453462962962963"
"08/08/19_14","22.982814814814812"
"08/08/19_15","22.55001851851852"
"08/08/19_16","16.485777777777777"
"08/08/19_17","7.163277777777778"
"08/08/19_18","16.980925925925924"
"08/08/19_19","16.08937037037037"
"08/08/19_20","14.503444444444442"
"08/08/19_21","3.4275"
"08/08/19_22","3.0860263653483995"
"08/08/19_23","3.921222222222222"
"08/09/19_00","2.987777777777778"
"08/09/19_01","2.270851851851852"
"08/09/19_02","2.9304259259259258"
"08/09/19_03","2.8598703703703707"
"08/09/19_04","2.58187037037037"
"08/09/19_05","4.0115185185185185"
"08/09/19_06","6.373777777777778"
"08/09/19_07","8.4845"
"08/09/19_08","8.454851851851851"
"08/09/19_09","15.501555555555555"
"08/09/19_10","19.194037037037035"
"08/09/19_11","21.263074074074073"
"08/09/19_12","19.764314814814814"
"08/09/19_13","20.057555555555556"
"08/09/19_14","21.529555555555557"
"08/09/19_15","22.2045"
"08/09/19_16","19.94022222222222"
"08/09/19_17","17.14327777777778"
"08/09/19_18","16.197425925925923"
"08/09/19_19","14.74774074074074"
"08/09/19_20","13.506037037037038"
"08/09/19_21","16.345277777777778"
"08/09/19_22","8.617666666666667"
"08/09/19_23","1.1281481481481481"
"08/10/19_00","1.4711487758945383"
"08/10/19_01","1.3226296296296296"
"08/10/19_02","1.8963703703703707"
"08/10/19_03","1.5419259259259261"
"08/10/19_04","1.7589814814814813"
"08/10/19_05","1.6677962962962962"
"08/10/19_06","0.8355"
"08/10/19_07","1.6223888888888889"
"08/10/19_08","1.8128703703703704"
"08/10/19_09","1.4725185185185186"
"08/10/19_10","1.900777777777778"
"08/10/19_11","1.5584074074074072"
"08/10/19_12","1.7561666666666669"
"08/10/19_13","1.471222222222222"
"08/10/19_14","1.9598703703703706"
"08/10/19_15","1.5804814814814816"
"08/10/19_16","1.214037037037037"
"08/10/19_17","3.0504814814814813"
"08/10/19_18","2.363888888888889"
"08/10/19_19","2.203240740740741"
"08/10/19_20","1.022462962962963"
"08/10/19_21","1.1647222222222222"
"08/10/19_22","7.50337037037037"
"08/10/19_23","13.898296296296296"
"08/11/19_00","12.837166666666667"
"08/11/19_01","12.795988700564974"
"08/11/19_02","7.253981481481481"
"08/11/19_03","1.4199999999999997"
"08/11/19_04","0.9728333333333334"
"08/11/19_05","1.8886296296296299"
"08/11/19_06","1.4676111111111112"
"08/11/19_07","1.849537037037037"
"08/11/19_08","1.2402962962962962"
"08/11/19_09","1.5253148148148146"
"08/11/19_10","2.260111111111111"
"08/11/19_11","3.0253148148148155"
"08/11/19_12","1.8203148148148147"
"08/11/19_13","1.8107777777777778"
"08/11/19_14","1.310833333333333"
"08/11/19_15","1.9527222222222222"
"08/11/19_16","2.535037037037037"
"08/11/19_17","1.8898333333333335"
"08/11/19_18","1.9048703703703707"
"08/11/19_19","1.738648148148148"
"08/11/19_20","2.531518518518519"
"08/11/19_21","2.4595185185185184"
"08/11/19_22","2.0718703703703705"
"08/11/19_23","1.410814814814815"
"08/12/19_00","2.5181666666666667"
"08/12/19_01","1.516"
"08/12/19_02","2.4450740740740744"
"08/12/19_03","3.3442749529190205"
"08/12/19_04","3.702"
"08/12/19_05","3.926388888888889"
"08/12/19_06","2.5151481481481484"
"08/12/19_07","5.28124074074074"
"08/12/19_08","8.067814814814815"
"08/12/19_09","10.441703703703704"
"08/12/19_10","9.391018518518518"
"08/12/19_11","13.319555555555556"
"08/12/19_12","12.389444444444443"
"08/12/19_13","12.059907407407408"
"08/12/19_14","9.822685185185183"
"08/12/19_15","11.108574074074074"
"08/12/19_16","9.591851851851853"
"08/12/19_17","9.041333333333332"
